品种,报表名,报表代码CtrName,字段代码,字段中文名
沪深股票,现金流量表,CashFlowStatementSHSZ,SUBSIDIARYPAY,其中:子公司支付给少数股东的股利、利润(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,BUYSUBSIDIARYPAY,购买子公司少数股权而支付的现金(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,OTHERFINAPAY,支付其他与筹资活动有关的现金(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,SUBSIDIARYREDUCTCAPITAL,其中:子公司减资支付给少数股东的现金(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINAFLOWOUTOTHER,筹资活动现金流出的其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINAFLOWOUTBALANCE,筹资活动现金流出的平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,SUMFINAFLOWOUT,筹资活动现金流出小计(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINAFLOWOTHER,筹资活动产生的现金流量净额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINAFLOWBALANCE,筹资活动产生的现金流量净额平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NETFINACASHFLOW,筹资活动产生的现金流量净额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,EFFECTEXCHANGERATE,汇率变动对现金及现金等价物的影响(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NICASHEQUIOTHER,现金及现金等价物净增加额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NICASHEQUIBALANCE,现金及现金等价物净增加额平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NICASHEQUI,现金及现金等价物净增加额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,CASHEQUIBEGINNING,加:期初现金及现金等价物余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,CASHEQUIENDINGOTHER,期末现金及现金等价物余额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,CASHEQUIENDINGBALANCE,期末现金及现金等价物余额平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,CASHEQUIENDING,期末现金及现金等价物余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NETPROFIT,净利润(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,ASSETDEVALUE,资产减值准备(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FIXANDESTATEDEPR,固定资产和投资性房地产折旧(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FIXEDASSETETCDEPR,其中:固定资产折旧、油气资产折耗、生产性生物资产折旧(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,ESTATEINVESTDEPR,投资性房地产折旧(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,INTANGIBLEASSETAMOR,无形资产摊销(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,LTDEFEREXPAMOR,长期待摊费用摊销(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEFERINCOMEAMOR,递延收益摊销(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEFEREXPREDUCE,待摊费用的减少(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DRAWINGEXPADD,预提费用的增加(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DISPFILASSETLOSS,处置固定资产、无形资产和其他长期资产的损失(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FIXEDASSETLOSS,固定资产报废损失(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FVALUELOSS,公允价值变动损失(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINANCEEXP,财务费用(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,INVLOSS,投资损失(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEFERTAX,递延所得税(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEFERTAXASSETREDUCE,其中:递延所得税资产减少(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEFERTAXLIABADD,递延所得税负债增加(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,ANTICIPATELIABADD,预计负债的增加(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,INVENTORYREDUCE,存货的减少(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,OPERATERECREDUCE,经营性应收项目的减少(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,OPERATEPAYADD,经营性应付项目的增加(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,OTHER,其他(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_JYHDCSDXJLLJEQT,经营活动产生的现金流量净额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_JYHDCSDXJLLJEPH,经营活动产生的现金流量净额平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_JYHDCSDXJLLJE,经营活动产生的现金流量净额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEBTTOCAPITAL,债务转为资本(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,CBONEYEAR,一年内到期的可转换公司债券(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FINALEASEFIXEDASSET,融资租入固定资产(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,NOREFERCASHOTHER,不涉及现金收支的投资和筹资活动金额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJDQMYE,现金的期末余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJDQCYE,减:现金的期初余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJDJWQMYE,加:现金等价物的期末余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJDJWQCYE,减:现金等价物的期初余额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJJZJECETS,现金及现金等价物净增加额其他项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJJZJECEHJ,现金及现金等价物净增加额平衡项目(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,DEC_XJJXJDJWJZJ,现金及现金等价物的净增加额(元)
沪深股票,现金流量表,CashFlowStatementSHSZ,FIRSTNOTICEDATE,公告日期
沪深股票,现金流量表,CashFlowStatementSHSZ,REPORTSOURCETYPE,数据来源
沪深股票,现金流量表,CashFlowStatementSHSZ,OPINIONTYPE,审计意见(境内)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,REPORTDATE,报告日期
沪深股票,利润表(单季度),IncomeStatementQSHSZ,STR_ISLISTINGREPORT,上市前/上市后
沪深股票,利润表(单季度),IncomeStatementQSHSZ,reportType,报表类型
沪深股票,利润表(单季度),IncomeStatementQSHSZ,STR_COMBINETYPE,公司类型
沪深股票,利润表(单季度),IncomeStatementQSHSZ,TOTALOPERATEREVE_S,一、单季度.营业总收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATEREVE_S,单季度.营业收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,INTREVE_S,单季度.利息收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,PREMIUMEARNED_S,单季度.已赚保费(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,COMMREVE_S,单季度.手续费及佣金收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OTHERREVE_S,单季度.其他业务收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,TOTALOPERATEREVEOTHER_S,单季度.营业总收入其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,TOTALOPERATEEXP_S,二、单季度.营业总成本(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATEEXP_S,单季度.营业成本(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,INTEXP_S,单季度.利息支出(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,COMMEXP_S,单季度.手续费及佣金支出(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,RDEXP_S,单季度.研发费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SURRENDERPREMIUM_S,单季度.退保金(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETINDEMNITYEXP_S,单季度.赔付支出净额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETCONTACTRESERVE_S,单季度.提取保险合同准备金净额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,POLICYDIVIEXP_S,单季度.保单红利支出(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,RIEXP_S,单季度.分保费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OTHEREXP_S,单季度.其他业务成本(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATETAX_S,单季度.营业税金及附加(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SALEEXP_S,单季度.销售费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,MANAGEEXP_S,单季度.管理费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,FINANCEEXP_S,单季度.财务费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,QZLXFY_S,其中:单季度.利息费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,QZLXSR_S,其中:单季度.利息收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,ASSETDEVALUELOSS_S,单季度.资产减值损失(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,XYZJSZ_S,单季度.信用减值损失(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,TOTALOPERATEEXPOTHER_S,单季度.营业总成本其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,FVALUEINCOME_S,加:单季度.公允价值变动净收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,INVESTINCOME_S,单季度.投资净收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,INVESTJOINTINCOME_S,其中:单季度.对联营企业和合营企业的投资收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,JCKTQSY_S,单季度.净敞口套期收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,ADISPOSALINCOME_S,单季度.资产处置收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,EXCHANGEINCOME_S,单季度.汇兑收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,DJDZCJZSSX_S,资产减值损失(新)(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,DJDXYJZSSX_S,信用减值损失(新)(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,MIOTHERINCOME_S,其他收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATEPROFITOTHER_S,单季度.营业利润其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATEPROFITBALANCE_S,单季度.营业利润平衡项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPERATEPROFIT_S,三、单季度.营业利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NONOPERATEREVE_S,加:单季度.营业外收入(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,FLDZCCZLD_S,其中:单季度.非流动资产处置利得(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NONOPERATEEXP_S,减:单季度.营业外支出(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NONLASSETNETLOSS_S,其中:单季度.非流动资产处置净损失(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SUMPROFITOTHER_S,加:单季度.影响利润总额的其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SUMPROFITBALANCE_S,单季度.利润总额平衡项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SUMPROFIT_S,四、单季度.利润总额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,INCOMETAX_S,减:单季度.所得税费用(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETPROFITOTHER1_S,加:单季度.影响净利润的其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,UNCONFIRMINVLOSS_S,单季度.未确认的投资损失(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETPROFITBALANCE2_S,单季度.净利润差额(合计平衡项目)(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETPROFIT_S,五、单季度.净利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,COMBINEDNETPROFITB_S,其中:单季度.被合并方在合并前实现利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,CONTINUOUSONPROFIT_S,单季度.持续经营净利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,TERMINATIONONPROFIT_S,单季度.终止经营净利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,PARENTNETPROFIT_S,单季度.归属母公司股东的净利润(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,MINORITYINCOME_S,单季度.少数股东损益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,NETPROFITOTHER2_S,单季度.净利润其他项目(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,BASICEPS_S,(一)单季度.基本每股收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,DILUTEDEPS_S,(二)单季度.稀释每股收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OTHERCINCOME_S,七、单季度.其他综合收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,PARENTOTHERCINCOME_S,单季度.归属于母公司股东的其他综合(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,MINORITYOTHERCINCOME_S,单季度.归属于少数股东的其他综合收益(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,SUMCINCOME_S,八、单季度.综合收益总额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,PARENTCINCOME_S,单季度.归属于母公司所有者的综合收益总额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,MINORITYCINCOME_S,单季度.归属于少数股东的综合收益总额(元)
沪深股票,利润表(单季度),IncomeStatementQSHSZ,FIRSTNOTICEDATE,公告日期
沪深股票,利润表(单季度),IncomeStatementQSHSZ,REPORTSOURCETYPE,数据来源
沪深股票,利润表(单季度),IncomeStatementQSHSZ,OPINIONTYPE,审计意见(境内)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,REPORTDATE,报告日期
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,STR_ISLISTINGREPORT,上市前/上市后
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,reportType,报表类型
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,STR_COMBINETYPE,公司类型
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,SALEGOODSSERVICEREC_S,单季度.销售商品、提供劳务收到的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIDEPOSIT_S,单季度.客户存款和同业存放款项净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIBORROWFROMCBANK_S,单季度.向中央银行借款净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIBORROWFROMFI_S,单季度.向其他金融机构拆入资金净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,PREMIUMREC_S,单季度.收到原保险合同保费取得的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NETRIREC_S,单季度.收到再保险业务现金净额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIINSUREDDEPOSITINV_S,单季度.保户储金及投资款净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIDISPTRADEFASSET_S,单季度.处置交易性金融资产净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,INTANDCOMMREC_S,单季度.收取利息、手续费及佣金的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIBORROWFUND_S,单季度.拆入资金净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NDLOANADVANCES_S,单季度.发放贷款及垫款的净减少额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIBUYBACKFUND_S,单季度.回购业务资金净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,TAXRETURNREC_S,单季度.收到的税费返还(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OTHEROPERATEREC_S,单季度.收到其他与经营活动有关的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OPERATEFLOWINOTHER_S,单季度.经营活动现金流入的其他项目(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OPERATEFLOWINBALANCE_S,单季度.经营活动现金流入的平衡项目(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,SUMOPERATEFLOWIN_S,单季度.经营活动现金流入小计(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,BUYGOODSSERVICEPAY_S,单季度.购买商品、接受劳务支付的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NILOANADVANCES_S,单季度.客户贷款及垫款净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,NIDEPOSITINCBANKFI_S,单季度.存放中央银行和同业款项净增加额(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,INDEMNITYPAY_S,单季度.支付原保险合同赔付款项的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,INTANDCOMMPAY_S,单季度.支付利息、手续费及佣金的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,DIVIPAY_S,单季度.支付保单红利的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,EMPLOYEEPAY_S,单季度.支付给职工以及为职工支付的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,TAXPAY_S,单季度.支付的各项税费(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OTHEROPERATEPAY_S,单季度.支付其他与经营活动有关的现金(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OPERATEFLOWOUTOTHER_S,单季度.经营活动现金流出的其他项目(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OPERATEFLOWOUTBALANCE_S,单季度.经营活动现金流出的平衡项目(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,SUMOPERATEFLOWOUT_S,单季度.经营活动现金流出小计(元)
沪深股票,现金流量表(单季度),CashFlowStatementQSHSZ,OPERATEFLOWOTHER_S,单季度.经营活动产生的现金流量净额其他项目(元)
