指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
09815,单季度-稀释每股收益,ths_sq_dltd_earnings_per_share_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09816,单季度-稀释每股收益(持续经营业务),ths_sq_dltd_eps_continue_ob_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09817,单季度-稀释每股收益(已终止经营业务),ths_sq_dltd_eps_stopped_ob_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09818,单季度-其他全面收入,ths_sq_other_compre_income_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09819,单季度-全面收入总额,ths_sq_total_income_amt_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09820,单季度-归属于少数股东的全面收入总额,ths_sq_total_compre_income_atms_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09821,单季度-归属于母公司股东的全面收入总额,ths_sq_total_income_atsopc_uss,元,美股财务报表 / 美股证券公司 / 美股利润表（单季度）,年度、季度、报表类型、货币币种,是
09900,单季度-经营活动现金流量净额,ths_sq_ncf_of_oa_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09901,单季度-折旧与摊销,ths_sq_daa_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09902,单季度-营运资金变动,ths_sq_operating_capital_change_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09903,单季度-投资活动现金流量净额,ths_sq_ncf_of_ia_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09904,单季度-资本性支出,ths_sq_capital_cost_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09905,单季度-投资购买,ths_sq_invest_buy_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09906,单季度-筹资活动现金流量净额,ths_sq_fa_cash_net_amt_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09907,单季度-股票发行,ths_sq_stock_issue_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09908,单季度-股份回购,ths_sq_shares_repur_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09909,单季度-支付股息,ths_sq_dividend_paid_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09910,单季度-汇率变动对现金及现金等价物的影响,ths_sq_effect_of_erc_on_cce_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09911,单季度-现金及现金等价物净增加额,ths_sq_net_increase_in_cce_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09912,单季度-现金及现金等价物净增加额(特殊科目),ths_sq_net_add_cce_si_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09913,单季度-期初现金及现金等价物余额,ths_sq_initial_cce_balance_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09914,单季度-期末现金及现金等价物余额,ths_sq_final_balance_of_cce_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
09915,单季度-期末现金及现金等价物余额(特殊科目),ths_sq_final_balance_of_cce_si_uss,元,美股财务报表 / 美股证券公司 / 美股现金流量表（单季度）,年度、季度、报表类型、货币币种,是
07810,总投资,ths_total_invest_uss,元,美股财务报表 / 美股证券公司 / 美股资产负债表 / 美股资产,报表类型、货币币种,是
07812,借入证券,ths_borrowing_sec_uss,元,美股财务报表 / 美股证券公司 / 美股资产负债表 / 美股资产,报表类型、货币币种,是
09030,Beta,ths_beta_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期2、收益率计算方法、标的指数,
12089,Alpha,ths_alpha_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、标的指数,
12090,Sharpe,ths_sharpe_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
12091,Sharpe(年化),ths_sharpenh_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率,
12092,Treynor,ths_treynor_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率、标的指数,
12093,Treynor(年化),ths_treynornh_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率、标的指数,
12094,Jensen,ths_jensen_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率、标的指数,
12095,Jensen(年化),ths_jensennh_uss,,美股风险指标,起始交易日期、截止交易日期、计算周期、收益率计算方法、无风险收益率、标的指数,
12152,波动率,ths_volatility_uss,%,美股风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
12153,波动率(年化),ths_volatility_annual_uss,%,美股风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
17793,平均收益率,ths_avg_yield_uss,%,美股风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
17794,参数VaR,ths_var_uss,%,美股风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法、置信水平,
09937,首发价格,ths_ipo_price_uss,元,美股首发指标,,是
09938,首发上市日期,ths_ipo_date_uss,,美股首发指标,,
09939,首发数量,ths_ipo_quantity_uss,股,美股首发指标,,是
09940,新股发行数量,ths_ipo_num_uss,股,美股首发指标,,是
09941,股东售股数量,ths_holder_share_sale_num_uss,股,美股首发指标,,是
09942,募集资金总额,ths_rc_total_amt_uss,元,美股首发指标,货币币种,是
09943,首发募集资金,ths_ipo_rc_uss,元,美股首发指标,货币币种,是
09944,首发发行费用,ths_ipo_fee_uss,元,美股首发指标,货币币种,是
09945,招股公告日,ths_offering_ad_uss,,美股首发指标,,
09946,首发主承销商,ths_ipo_main_underwrite_uss,,美股首发指标,,
09947,上市首日开盘价,ths_open_on_debut_uss,元,美股首发指标 / 首发上市表现,,是
09948,上市首日最高价,ths_high_on_debut_uss,元,美股首发指标 / 首发上市表现,,是
09949,上市首日最低价,ths_low_on_debut_uss,元,美股首发指标 / 首发上市表现,,是
09950,上市首日收盘价,ths_close_on_debut_uss,元,美股首发指标 / 首发上市表现,,是
09951,上市首日成交量,ths_vol_on_debut_uss,股,美股首发指标 / 首发上市表现,,是
09952,上市首日涨跌幅,ths_chang_ratio_on_debut_uss,%,美股首发指标 / 首发上市表现,,是
