指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
17750,收盘价（不往前取）,ths_close_no_forward_future,,行情指标 / 日行情,,是
17751,结算价（不往前取）,ths_settle_no_forward_future,,行情指标 / 日行情,,是
17780,前收盘价（21：00）,ths_pre_close_night_future,,行情指标 / 日行情,,是
17781,前结算价（21：00）,ths_pre_settle_night_future,,行情指标 / 日行情,,是
19505,夜盘最高价,ths_high_price_night_future,,行情指标 / 日行情,,是
19506,夜盘最低价,ths_low_price_night_future,,行情指标 / 日行情,,是
19507,夜盘收盘价,ths_close_price_night_future,,行情指标 / 日行情,,是
19508,夜盘涨跌,ths_chg_nigth_future,,行情指标 / 日行情,,是
19509,夜盘成交量,ths_vol_nigth_future,,行情指标 / 日行情,,是
19510,夜盘持仓量,ths_open_interest_night_future,,行情指标 / 日行情,,是
19511,夜盘成交金额,ths_amt_nigth_future,,行情指标 / 日行情,,是
19820,日间均价,ths_day_trans_avg_price_future,,行情指标 / 日行情,,是
19849,夜间均价,ths_night_trans_avg_price_future,,行情指标 / 日行情,,是
20043,夜盘涨跌幅,ths_chg_ratio_nigth_future,,行情指标 / 日行情,,是
20044,夜盘涨跌幅（收盘价）,ths_close_chg_ratio_nigth_future,,行情指标 / 日行情,,是
20192,日间均价（交易所）,ths_day_trans_avg_price_exchg_future,,行情指标 / 日行情,,是
05840,月收盘价,ths_close_m_future,,行情指标 / 月行情,,是
05841,月开盘价,ths_open_m_future,,行情指标 / 月行情,,是
05842,月最高价,ths_high_m_future,,行情指标 / 月行情,,是
05843,月最低价,ths_low_m_future,,行情指标 / 月行情,,是
05844,月结算价,ths_settle_m_future,,行情指标 / 月行情,,是
05845,月最高收盘价,ths_high_close_m_future,,行情指标 / 月行情,,是
05846,月最低收盘价,ths_low_close_m_future,,行情指标 / 月行情,,是
05847,月最高结算价,ths_high_settle_m_future,,行情指标 / 月行情,,是
05848,月最低结算价,ths_low_settle_m_future,,行情指标 / 月行情,,是
05849,月前收盘价,ths_pre_close_m_future,,行情指标 / 月行情,,是
05850,月前结算价,ths_pre_settle_m_future,,行情指标 / 月行情,,是
05851,月成交均价,ths_avg_price_m_future,,行情指标 / 月行情,,是
05852,月涨跌,ths_chgm_future,,行情指标 / 月行情,,是
05853,月涨跌(结算价),ths_settle_chgm_future,,行情指标 / 月行情,,是
05854,月涨跌幅,ths_chg_ratio_m_future,,行情指标 / 月行情,,是
05855,月涨跌幅(结算价),ths_settle_chg_ratio_m_future,,行情指标 / 月行情,,是
05856,月持仓变化,ths_position_chgm_future,,行情指标 / 月行情,,是
05857,月成交量,ths_vol_m_future,,行情指标 / 月行情,,是
05858,月成交额,ths_amt_m_future,,行情指标 / 月行情,,是
05859,月持仓量,ths_oi_m_future,,行情指标 / 月行情,,是
05860,月日均成交量,ths_daily_avg_vol_m_future,,行情指标 / 月行情,,是
05861,月日均成交额,ths_daily_avg_amt_m_future,,行情指标 / 月行情,,是
05862,月日均持仓量,ths_daily_avg_position_m_future,,行情指标 / 月行情,,是
05863,月最高价日,ths_high_date_m_future,,行情指标 / 月行情,,
05864,月最低价日,ths_low_date_m_future,,行情指标 / 月行情,,
05865,月最高收盘价日,ths_high_close_date_m_future,,行情指标 / 月行情,,
05866,月最低收盘价日,ths_low_close_date_m_future,,行情指标 / 月行情,,
05867,月最高结算价日,ths_high_settle_date_m_future,,行情指标 / 月行情,,
05868,月最低结算价日,ths_low_settle_date_m_future,,行情指标 / 月行情,,
09371,月振幅,ths_swingm_future,,行情指标 / 月行情,,是
12813,月涨跌(收盘价),ths_close_chg_m_future,,行情指标 / 月行情,,是
12814,月涨跌幅(收盘价),ths_close_chg_ratio_m_future,,行情指标 / 月行情,,是
10477,平均收益率,ths_avg_yield_future,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
10478,收益率（年化）,ths_yeild_annual_future,%,风险指标,起始交易日期、截止交易日期、收益率计算方法,
10479,波动率,ths_volatility_future,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
10480,波动率（年化）,ths_volatility_annual_future,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
13342,波动率（收盘价）,ths_volatility_close_future,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
13343,波动率（年化，收盘价）,ths_annual_volatility_close_future,%,风险指标,起始交易日期、截止交易日期、计算周期1、收益率计算方法,
20046,最高收益率,ths_high_return_future,%,风险指标,起始交易日期、截止交易日期、收益率计算方法,
20047,最低收益率,ths_low_return_future,%,风险指标,起始交易日期、截止交易日期、收益率计算方法,
