指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
16652,年换手率,ths_turnover_ratio_y_index,%,行情指标 / 年行情,,是
16653,年平均换手率,ths_avg_turnover_rate_y_index,%,行情指标 / 年行情,,是
00048,成交金额,ths_trans_amt_index,元,行情指标 / 日行情,,是
00049,振幅,ths_swing_index,%,行情指标 / 日行情,,是
06918,开盘价,ths_open_price_index,元,行情指标 / 日行情,,是
06919,最高价,ths_high_price_index,元,行情指标 / 日行情,,是
06920,最低价,ths_low_index,元,行情指标 / 日行情,,是
06921,收盘价,ths_close_price_index,元,行情指标 / 日行情,,是
06922,涨跌,ths_chg_index,元,行情指标 / 日行情,,是
06923,涨跌幅,ths_chg_ratio_index,%,行情指标 / 日行情,,是
06925,成交量,ths_vol_index,,行情指标 / 日行情,,是
06971,前收盘价,ths_pre_close_index,元,行情指标 / 日行情,,是
16445,换手率（自由流通股本）,ths_free_turnover_ratio_index,%,行情指标 / 日行情,,是
16454,换手率,ths_turnover_ratio_index,%,行情指标 / 日行情,,是
17752,收盘价（不前推）,ths_close_price_nvnf_index,元,行情指标 / 日行情,,是
17782,持仓量（商品指数）,ths_open_interest_future_index,手,行情指标 / 日行情,,是
17783,持仓变化（商品指数）,ths_opsition_chg_future_index,手,行情指标 / 日行情,,是
19391,结算价（商品指数）,ths_settle_index,元,行情指标 / 日行情,,是
00086,月成交量,ths_vol_m_index,,行情指标 / 月行情,,是
00087,月成交额,ths_amt_m_index,元,行情指标 / 月行情,,是
06937,月前收盘价,ths_pre_close_m_index,元,行情指标 / 月行情,,是
06938,月开盘价,ths_open_m_index,元,行情指标 / 月行情,,是
06939,月最高价,ths_high_m_index,元,行情指标 / 月行情,,是
06940,月最低价,ths_low_m_index,元,行情指标 / 月行情,,是
06941,月收盘价,ths_close_m_index,元,行情指标 / 月行情,,是
06942,月涨跌,ths_chgm_index,元,行情指标 / 月行情,,是
06943,月涨跌幅,ths_chg_ratio_m_index,%,行情指标 / 月行情,,是
15400,月最高收盘价,ths_high_close_m_index,,行情指标 / 月行情,,是
15401,月最低收盘价,ths_low_close_m_index,,行情指标 / 月行情,,是
15402,月均价,ths_avg_price_m_index,,行情指标 / 月行情,,是
15404,月振幅,ths_swing_m_index,%,行情指标 / 月行情,,是
15405,月最高价日,ths_high_date_m_index,,行情指标 / 月行情,,
15406,月最低价日,ths_low_date_m_index,,行情指标 / 月行情,,
15407,月最高收盘价日,ths_high_close_date_m_index,,行情指标 / 月行情,,
15408,月最低收盘价日,ths_low_close_date_m_index,,行情指标 / 月行情,,
16448,月换手率（自由流通股本）,ths_free_turnover_ratio_m_index,%,行情指标 / 月行情,,是
16449,月平均换手率（自由流通股本）,ths_free_avgturnover_ratio_m_index,%,行情指标 / 月行情,,是
16650,月换手率,ths_turnover_ratio_m_index,%,行情指标 / 月行情,,是
16651,月平均换手率,ths_avg_turnover_rate_m_index,%,行情指标 / 月行情,,是
19357,净利润（TTM）,ths_np_ttm_cache_index,元,财务指标（新准则）,TTM基准日,是
653184,流动比率,ths_current_ratio_index,,财务指标（新准则） / 偿债能力,,是
653188,速动比率,ths_quick_ratio_index,,财务指标（新准则） / 偿债能力,,是
653192,负债合计/归属母公司股东的权益,ths_total_liab_to_equity_atsopc_index,,财务指标（新准则） / 偿债能力,,是
653196,带息债务/归属母公司股东的权益,ths_dwi_to_equity_atsopc_index,,财务指标（新准则） / 偿债能力,,是
653198,净债务/归属母公司股东的权益,ths_net_debt_to_equity_atsopc_index,,财务指标（新准则） / 偿债能力,,是
653200,经营活动产生的现金流量净额/负债合计,ths_ncf_of_oa_to_total_liab_index,,财务指标（新准则） / 偿债能力,,是
653318,单季度-销售净利率,ths_sq_sales_net_interest_gm_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
653348,单季度-销售费用/营业总收入,ths_sq_sales_fee_to_or_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680771,单季度-营业收入同比增长率,ths_revenue_yoy_sq_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680772,单季度-营业收入环比增长率,ths_operating_revenue_lrr_sq_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680775,单季度—经营性现金净流量（同比增长率）,ths_sq_operate_cnf_yoy_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680791,单季度-销售毛利率,ths_sales_gross_interest_sq_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680792,单季度-净利润同比增长率,ths_sq_np_yoy_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680793,单季度-净利润环比增长率,ths_sq_np_lrr_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680799,单季度-净资产收益率ROE,ths_sq_net_asset_yield_roe_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
680800,单季度-总资产净利率ROA,ths_sq_net_interest_of_tas_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
681010,单季度-归属母公司所有者的净利润同比增长率,ths_sq_np_atsopc_yoy_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
681019,单季度-归属母公司所有者的净利润环比增长率,ths_sq_np_atsopc_lrr_index,%,财务指标（新准则） / 单季度财务指标,年度、季度,是
653237,营业总收入合计(同比增长率),ths_total_revenue_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653239,营业收入合计(同比增长率),ths_revenue_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653241,营业利润合计(同比增长率),ths_operating_profit_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653243,利润总额合计(同比增长率),ths_total_profit_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653245,归属母公司股东的净利润合计(同比增长率),ths_total_np_atsopc_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653247,经营活动产生的现金流量净额合计(同比增长率),ths_total_ncf_of_oa_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653249,净资产收益率(同比增长率),ths_roe_growth_gm_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
654994,净利润合计(同比增长率),ths_total_np_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658679,营业成本合计(同比增长率),ths_operating_cost_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658680,毛利合计(同比增长率),ths_total_gross_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658681,销售商品、提供劳务收到的现金合计(同比增长率),ths_total_cr_from_asasr_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658682,购买商品、接受劳务支付的现金合计(同比增长率),ths_total_buy_etc_cash_cost_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658683,支付给职工以及为职工支付的现金合计(同比增长率),ths_total_cash_paid_staff_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658684,净利润现金含量(同比增长率),ths_np_cash_yoy_index,%,财务指标（新准则） / 成长能力 / 同比增长率,,是
658686,净资产合计(同比增长率),ths_total_net_asset_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658687,总负债合计(同比增长率),ths_total_liab_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658688,总资产合计(同比增长率),ths_total_asset_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
658689,现金流量合计(同比增长率),ths_total_cash_flow_yoy_index,,财务指标（新准则） / 成长能力 / 同比增长率,,是
653263,营业总收入合计(N年增长率),ths_total_revenue_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653266,营业收入合计(N年增长率),ths_revenue_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653269,营业利润合计(N年增长率),ths_operating_cost_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653272,利润总额合计(N年增长率),ths_operating_profit_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653275,归属母公司股东的净利润合计(N年增长率),ths_total_profit_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653278,经营活动产生的现金流量净额合计(N年增长率),ths_total_ncf_of_oa_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653281,资产总计合计(N年增长率),ths_total_assets_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653284,归属母公司股东的权益合计(N年增长率),ths_total_equity_atsopc_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653287,净资产收益率(N年增长率),ths_roe_growth_ny_index,,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
681016,固定资产总计（N年增长率）,ths_total_fixed_asset_growth_ny_index,%,财务指标（新准则） / 成长能力 / 相对N年增长率,年数,是
653254,每股净资产(相对年初增长率),ths_nag_respond_boy_index,,财务指标（新准则） / 成长能力 / 相对年初增长率,,是
653258,资产总计合计(相对年初增长率),ths_total_assets_sum_index,,财务指标（新准则） / 成长能力 / 相对年初增长率,,是
653260,归属母公司股东的权益合计(相对年初增长率),ths_total_equity_atsopc_growth_boy_index,,财务指标（新准则） / 成长能力 / 相对年初增长率,,是
653125,经营活动净收益/利润总额,ths_oa_net_income_to_total_profit_index,%,财务指标（新准则） / 收益质量,,是
653129,价值变动净收益/利润总额,ths_value_chg_ni_to_total_profit_index,%,财务指标（新准则） / 收益质量,,是
653133,所得税/利润总额,ths_income_tax_to_total_profit_index,%,财务指标（新准则） / 收益质量,,是
653137,扣除非经常损益后的归属母公司股东净利润/归属于母公司所有者的净利润,ths_profit_dnrgal_to_np_index,%,财务指标（新准则） / 收益质量,,是
658367,投资收益/利润总额,ths_invest_income_to_total_profit_index,%,财务指标（新准则） / 收益质量,,是
658369,营业外收支净额/利润总额,ths_nbcai_net_amt_to_total_profit_index,%,财务指标（新准则） / 收益质量,,是
653045,每股收益EPS-期末股本摊薄,ths_eps_final_share_dlt_index,元,财务指标（新准则） / 每股指标,,是
653049,每股净资产,ths_np_per_share_index,元,财务指标（新准则） / 每股指标,,是
653053,每股营业总收入,ths_revenue_ps_index,元,财务指标（新准则） / 每股指标,,是
653057,每股留存收益,ths_retained_income_ps_index,元,财务指标（新准则） / 每股指标,,是
653061,每股现金流量净额,ths_net_cf_ps_index,元,财务指标（新准则） / 每股指标,,是
653065,每股经营活动产生的现金流量净额,ths_ncf_from_oa_ps_index,元,财务指标（新准则） / 每股指标,,是
653142,销售商品提供劳务收到的现金/营业收入,ths_crfgsasr_to_revenue_index,%,财务指标（新准则） / 现金流量,,是
653146,经营活动产生的现金流量净额/营业收入,ths_ncf_of_oa_to_revenue_index,%,财务指标（新准则） / 现金流量,,是
653150,经营活动产生的现金流量净额/经营活动净收益,ths_ncf_of_oa_to_oa_ni_index,%,财务指标（新准则） / 现金流量,,是
653154,资本支出/折旧和摊销,ths_capital_cost_to_daa_index,%,财务指标（新准则） / 现金流量,,是
658669,净利润现金含量,ths_np_cash_index,%,财务指标（新准则） / 现金流量,,是
19934,总资产净利率（TTM）,ths_total_asset_net_rate_ttm_cache_index,%,财务指标（新准则） / 盈利能力,TTM基准日,是
653072,净资产收益率-平均,ths_roe_avg_index,%,财务指标（新准则） / 盈利能力,,是
653076,净资产收益率-摊薄,ths_roe_dltd_index,,财务指标（新准则） / 盈利能力,,是
653080,扣除非经常损益后的净资产收益率-平均,ths_roe_dnrgal_avg_index,%,财务指标（新准则） / 盈利能力,,是
653084,扣除非经常损益后的净资产收益率-摊薄,ths_roe_dnrgal_dlt_index,%,财务指标（新准则） / 盈利能力,,是
653088,总资产净利率,ths_net_interest_of_ta_index,%,财务指标（新准则） / 盈利能力,,是
653092,销售毛利率,ths_gross_selling_rate_index,%,财务指标（新准则） / 盈利能力,,是
653096,销售净利率,ths_net_sales_rate_index,%,财务指标（新准则） / 盈利能力,,是
653100,营业总成本/营业总收入,ths_operating_cost_to_or_index,%,财务指标（新准则） / 盈利能力,,是
653104,营业利润/营业总收入,ths_op_to_revenue_index,%,财务指标（新准则） / 盈利能力,,是
653108,净利润/营业总收入,ths_np_to_revenue_index,%,财务指标（新准则） / 盈利能力,,是
653112,销售费用/营业总收入,ths_sales_fee_to_or_index,%,财务指标（新准则） / 盈利能力,,是
653116,管理费用/营业总收入,ths_manage_fee_to_revenue_index,%,财务指标（新准则） / 盈利能力,,是
653120,财务费用/营业总收入,ths_finance_cost_to_total_revenue_index,%,财务指标（新准则） / 盈利能力,,是
655200,投入资本回报率,ths_roic_index,%,财务指标（新准则） / 盈利能力,,是
680770,销售期间费用率,ths_sales_dur_fee_rate_index,%,财务指标（新准则） / 盈利能力,,是
680780,经营性现金净流量/营业总收入,ths_operate_cnf_to_revenue_index,%,财务指标（新准则） / 盈利能力,,是
680784,总资产净利率（TTM）,ths_total_asset_net_rate_ttm_index,%,财务指标（新准则） / 盈利能力,TTM基准日,是
680785,销售净利率（TTM）,ths_sale_net_rate_ttm_index,%,财务指标（新准则） / 盈利能力,TTM基准日,是
680795,净资产收益率（TTM）,ths_roe_ttm_index,%,财务指标（新准则） / 盈利能力,TTM基准日,是
681216,研发费用/营业总收入,ths_rad_expense_to_total_income_index,%,财务指标（新准则） / 盈利能力,报表类型,是
653207,存货周转率,ths_inventory_turnover_index,次,财务指标（新准则） / 营运能力,,是
653211,应收账款周转率,ths_account_receivable_turnover_index,次,财务指标（新准则） / 营运能力,,是
653215,固定资产周转率,ths_fixed_asset_turnover_ratio_index,次,财务指标（新准则） / 营运能力,,是
653219,总资产周转率,ths_total_capital_turnover_index,次,财务指标（新准则） / 营运能力,,是
653223,营业周期,ths_operating_cycle_index,,财务指标（新准则） / 营运能力,,是
653227,存货周转天数,ths_inventory_turnover_days_index,,财务指标（新准则） / 营运能力,,是
653231,应收账款周转天数,ths_receivable_turnover_days_index,天,财务指标（新准则） / 营运能力,,是
658671,应付账款周转率,ths_accounts_payable_turnover_index,次,财务指标（新准则） / 营运能力,,是
658673,流动资产周转率,ths_current_asset_turnover_index,次,财务指标（新准则） / 营运能力,,是
658675,现金循环周期,ths_cash_cycle_index,天,财务指标（新准则） / 营运能力,,是
658677,应付账款周转天数,ths_accounts_payable_turnover_days_index,天,财务指标（新准则） / 营运能力,,是
680690,净营业周期,ths_net_operate_period_index,,财务指标（新准则） / 营运能力,,是
658372,业务及管理费/总资产,ths_admin_fee_to_total_assets_index,%,财务指标（新准则） / 行业特殊指标,,是
658375,资本充足率_银行(算术平均),ths_capital_adequacy_ratio_aa_index,%,财务指标（新准则） / 行业特殊指标,,是
658376,保险责任准备金/总负债_保险,ths_irr_to_total_debt_insurance_index,%,财务指标（新准则） / 行业特殊指标,,是
658377,经营性流动资产/总资产_保险,ths_operate_fa_to_ta_insurance_index,%,财务指标（新准则） / 行业特殊指标,,是
658378,手续费及佣金净收入/营业收入_券商,ths_cac_net_income_to_oi_broker_index,%,财务指标（新准则） / 行业特殊指标,,是
653159,资产负债率,ths_asset_liab_ratio_index,%,财务指标（新准则） / 资本结构,,是
653163,流动资产/总资产,ths_flow_assets_to_total_assets_index,%,财务指标（新准则） / 资本结构,,是
653167,非流动资产/总资产,ths_noncurrent_assets_to_ta_index,%,财务指标（新准则） / 资本结构,,是
653171,有形资产净值/总资产,ths_tanv_to_total_assets_index,%,财务指标（新准则） / 资本结构,,是
653175,流动负债/负债合计,ths_flow_debt_to_total_debt_index,%,财务指标（新准则） / 资本结构,,是
653179,非流动负债/负债合计,ths_noncurrent_liab_to_total_liab_index,%,财务指标（新准则） / 资本结构,,是
655079,权益乘数,ths_equity_multiplier_index,,财务指标（新准则） / 资本结构,,是
658373,对外投资/所有者权益,ths_abord_invest_to_owner_equity_index,%,财务指标（新准则） / 资本结构,,是
658667,长期资本负债率,ths_lt_liability_ratio_index,%,财务指标（新准则） / 资本结构,,是
19504,研发费用,ths_rad_cost_sum_index,元,财务数据（新准则） / 利润表,,是
653434,营业总收入,ths_operating_total_revenue_index,元,财务数据（新准则） / 利润表,,是
653438,营业总成本,ths_total_operating_cost_index,元,财务数据（新准则） / 利润表,,是
653442,营业收入,ths_revenue_index,元,财务数据（新准则） / 利润表,,是
653446,营业成本,ths_operating_cost_index,元,财务数据（新准则） / 利润表,,是
653450,销售费用,ths_sales_fee_index,元,财务数据（新准则） / 利润表,,是
653454,管理费用,ths_manage_fee_index,元,财务数据（新准则） / 利润表,,是
653458,财务费用,ths_financing_expenses_index,元,财务数据（新准则） / 利润表,,是
653462,投资收益,ths_invest_income_index,元,财务数据（新准则） / 利润表,,是
653466,汇兑收益,ths_exchange_gain_index,元,财务数据（新准则） / 利润表,,是
653470,公允价值变动收益,ths_fv_chg_income_index,元,财务数据（新准则） / 利润表,,是
653474,营业利润,ths_op_index,元,财务数据（新准则） / 利润表,,是
653478,利润总额,ths_total_profit_index,元,财务数据（新准则） / 利润表,,是
653482,所得税费用,ths_income_tax_cost_index,元,财务数据（新准则） / 利润表,,是
653486,净利润,ths_np_index,元,财务数据（新准则） / 利润表,,是
653490,归属母公司所有者的净利润,ths_np_atoopc_index,元,财务数据（新准则） / 利润表,,是
653494,归属母公司所有者的净利润-扣除非经常性损益,ths_np_atoopc_dnrgal_index,元,财务数据（新准则） / 利润表,,是
653498,毛利,ths_gross_profit_index,元,财务数据（新准则） / 利润表,,是
653502,经营活动净收益,ths_operating_activity_net_income_index,元,财务数据（新准则） / 利润表,,是
653506,价值变动净收益,ths_value_chg_net_income_index,元,财务数据（新准则） / 利润表,,是
680788,营业外支出,ths_nonoperating_cost_index,元,财务数据（新准则） / 利润表,报表类型,是
680798,营业外收入,ths_non_operating_income_index,元,财务数据（新准则） / 利润表,报表类型,是
680809,资产减值损失,ths_asset_impairment_loss_index,元,财务数据（新准则） / 利润表,报表类型,是
681001,单季度-营业总收入,ths_sq_operating_total_revenue_index,元,财务数据（新准则） / 利润表（单季度）,年度、季度,是
681002,单季度-营业收入,ths_sq_revenue_index,元,财务数据（新准则） / 利润表（单季度）,年度、季度,是
681003,单季度-归属母公司所有者的净利润,ths_sq_np_atoopc_index,元,财务数据（新准则） / 利润表（单季度）,年度、季度,是
653568,汇率变动对现金及现金等价物的影响,ths_effect_of_exchange_chg_on_cce_index,元,财务数据（新准则） / 现金流量表,,是
658528,收回投资收到的现金,ths_cash_received_of_dspsl_invest_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658529,取得投资收益收到的现金,ths_invest_income_cash_received_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658530,处置固定资产、无形资产和其他长期资产收回的现金净额,ths_net_cash_of_disposal_assets_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658531,处置子公司及其他营业单位收到的现金净额,ths_net_cash_of_disposal_branch_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658532,收到其他与投资活动有关的现金,ths_cash_received_of_other_ia_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658533,投资活动现金流入小计,ths_sub_total_of_ci_from_ia_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658534,构建固定资产、无形资产和其他长期资产支付的现金,ths_structure_assets_cash_cost_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658535,投资支付的现金,ths_invest_paid_cash_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658536,质押贷款净增加额,ths_net_add_in_pledge_loans_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658537,取得子公司及其他营业单位支付的现金净额,ths_net_cash_amt_from_branch_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658538,支付其他与投资活动有关的现金,ths_other_cash_paid_related_to_ia_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658539,投资活动现金流出小计,ths_sub_total_of_cos_fromia_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658540,投资活动产生的现金流量净额,ths_ncf_from_ia_index,元,财务数据（新准则） / 现金流量表 / 投资活动产生的现金流量,,是
658620,现金及现金等价物净增加额,ths_net_increase_in_cce_index,元,财务数据（新准则） / 现金流量表 / 现金及现金等价物净增加,,是
658621,期初现金及现金等价物余额,ths_initial_cce_balance_index,元,财务数据（新准则） / 现金流量表 / 现金及现金等价物净增加,,是
658622,期末现金及现金等价物余额,ths_final_balance_of_cce_index,元,财务数据（新准则） / 现金流量表 / 现金及现金等价物净增加,,是
658580,吸收投资收到的现金,ths_cash_received_of_absorb_invest_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658581,取得借款收到的现金,ths_cash_received_of_borrowing_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658582,发行债券收到的现金,ths_cash_received_from_bond_issue_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658583,收到其他与筹资活动有关的现金,ths_cash_received_of_othr_fa_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658584,筹资活动现金流入小计,ths_sub_total_of_ci_from_fa_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658585,偿还债务支付的现金,ths_cash_pay_for_debt_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658586,分配股利、利润或偿还利息支付的现金,ths_dividend_etc_cash_paid_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658587,支付其他与筹资活动有关的现金,ths_othrcash_paid_relating_to_fa_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658588,筹资活动现金流出小计,ths_sub_total_of_cos_from_fa_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658589,筹资活动产生的现金流量净额,ths_ncf_from_fa_index,元,财务数据（新准则） / 现金流量表 / 筹资活动产生的现金流量,,是
658430,销售商品、提供劳务收到的现金,ths_cash_received_of_sales_service_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658431,客户存款和同业存放款项净增加额,ths_deposit_and_interbank_net_add_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658432,向中央银行借款净增加额,ths_borrowing_net_add_central_bank_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658433,向其他金融机构拆入资金净增加额,ths_lending_net_add_other_org_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658434,收到原保险合同保费取得的现金,ths_cash_received_from_orig_ic_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658435,收到再保业务现金净额,ths_net_cash_received_from_rein_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658436,保户储金及投资款净增加额,ths_naaassured_saving_and_invest_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658437,处置交易性金融资产净增加额,ths_naa_of_disposal_fnncl_assets_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658438,收取利息、手续费及佣金的现金,ths_cash_received_of_interest_etc_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658439,拆入资金净增加额,ths_borrowing_net_increase_amt_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658440,回购业务资金净增加额,ths_net_add_in_repur_capital_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658441,收到的税费返还,ths_refund_of_tax_and_levies_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658442,收到其他与经营活动有关的现金,ths_cash_received_of_other_fa_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658443,经营活动现金流入小计,ths_sub_total_of_ci_from_oa_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658444,购买商品、接受劳务支付的现金,ths_goods_buy_and_service_cash_pay_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658445,客户贷款及垫款净增加额,ths_loan_and_advancenet_add_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658446,存放中央银行和同业款项净增加额,ths_naa_of_cb_and_interbank_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658447,支付原保险合同同赔付款项的现金,ths_orig_ic_compen_cash_paid_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658448,支付利息、手续费及佣金的现金,ths_cash_paid_for_interests_etc_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658449,支付给职工以及为职工支付的现金,ths_cash_paid_to_staff_etc_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658450,支付的各项税费,ths_payments_of_all_taxes_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658451,支付其他与经营活动有关的现金,ths_other_cash_paid_related_to_oa_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658452,经营活动现金流出小计,ths_sub_total_of_cos_from_oa_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658453,经营活动产生的现金流量净额,ths_ncf_from_oa_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
658662,支付保单红利的现金,ths_cash_paid_for_pd_index,元,财务数据（新准则） / 现金流量表 / 经营活动产生的现金流量,,是
19356,营业收入（TTM）,ths_or_ttm_cache_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,是
19358,归属母公司所有者的净利润（TTM）,ths_np_atsopc_ttm_cache_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,是
19359,经营活动现金净流量（TTM）,ths_oa_cash_flow_ttm_cache_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,是
19364,现金净流量（TTM）,ths_cash_net_flow_ttm_cache_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,是
680699,非经常性损益,ths_nrpal_index,元,财务数据（新准则） / 衍生报表数据,,是
680786,营业收入（TTM）,ths_or_ttm_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,
680787,现金净流量（TTM）,ths_cash_net_flow_ttm_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,
680796,净利润（TTM）,ths_np_ttm_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,
680797,经营活动现金净流量（TTM）,ths_oa_cash_flow_ttm_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,
681020,归属母公司所有者的净利润（TTM）,ths_np_atsopc_ttm_index,元,财务数据（新准则） / 衍生报表数据,TTM基准日,
653511,资产总计,ths_total_assets_index,元,财务数据（新准则） / 资产负债表,,是
653515,流动资产,ths_current_assets_index,元,财务数据（新准则） / 资产负债表,,是
653519,长期股权投资,ths_lt_equity_invest_index,元,财务数据（新准则） / 资产负债表,,是
653523,投资性房地产,ths_invest_property_index,元,财务数据（新准则） / 资产负债表,,是
653527,固定资产,ths_fixed_asset_index,元,财务数据（新准则） / 资产负债表,,是
653531,非流动资产,ths_noncurrent_assets_index,元,财务数据（新准则） / 资产负债表,,是
653535,流动负债,ths_current_liab_index,元,财务数据（新准则） / 资产负债表,,是
653539,非流动负债,ths_noncurrent_liab_index,元,财务数据（新准则） / 资产负债表,,是
653543,所有者权益合计,ths_total_owner_equity_index,元,财务数据（新准则） / 资产负债表,,是
653547,少数股东权益,ths_minority_equity_index,元,财务数据（新准则） / 资产负债表,,是
653551,归属于母公司所有者权益合计,ths_total_equity_atoopc_index,元,财务数据（新准则） / 资产负债表,,是
658121,应收账款,ths_account_receivable_index,元,财务数据（新准则） / 资产负债表,,是
658123,存货,ths_inventory_index,元,财务数据（新准则） / 资产负债表,,是
