指标代码,指标中文名,英文代码,单位,分类,参数,支持序列
33090,是否披露ESG报告,is_disclosure_esg,,ESG / ESG报告,年度,
17596,同花顺ESG评级,ths_esg_rate_stock,,ESG / 同花顺ESG评级,,
17597,同花顺ESG总评分,ths_esg_score_stock,,ESG / 同花顺ESG评级,,是
17602,ESG争议事件得分,ths_esg_score_dispute_stock,,ESG / 同花顺ESG评级 / ESG争议事件,截至日期,是
17603,ESG环境争议得分,ths_esg_score_dispute_environ_stock,,ESG / 同花顺ESG评级 / ESG争议事件,截至日期,是
17604,ESG社会争议得分,ths_esg_score_dispute_social_stock,,ESG / 同花顺ESG评级 / ESG争议事件,截至日期,是
17605,ESG治理争议得分,ths_esg_score_dispute_govern_stock,,ESG / 同花顺ESG评级 / ESG争议事件,截至日期,是
17598,ESG管理实践总得分,ths_esg_score_management_stock,,ESG / 同花顺ESG评级 / ESG管理实践,,是
17599,ESG环境管理得分,ths_esg_score_management_environ_stock,,ESG / 同花顺ESG评级 / ESG管理实践,,是
17600,ESG社会管理得分,ths_esg_score_management_social_stock,,ESG / 同花顺ESG评级 / ESG管理实践,,是
17601,ESG治理管理得分,ths_esg_score_management_govern_stock,,ESG / 同花顺ESG评级 / ESG管理实践,,是
17822,华证ESG评级,hz_esg,,ESG / 第三方评级,截至日期,
31120,市净率PB(最新),pb_latest,,估值指标,基准日,是
31121,市净率PB(MRQ),pb_mrq,,估值指标,,是
31122,市净率分位数,pb_quantile,,估值指标,起始交易日期、截止交易日期,
31123,市现率PCF(经营现金流LYR),pcf_operate_cash_flow_lyr,,估值指标,,是
31124,市现率PCF(经营现金流TTM),pcf_operate_cash_flow_ttm,,估值指标,TTM基准日,是
31125,市现率PCF(现金净流量LYR),pcf_cash_net_flow_lyr,,估值指标,,是
31126,市现率PCF(现金净流量TTM),pcf_cash_net_flow_ttm,,估值指标,TTM基准日,是
31127,市现率分位数,pcf_quantile,,估值指标,起始交易日期、截止交易日期,
31128,股息率(报告期),dividend_rate_rp,%,估值指标,年度,是
31129,股息率(近12个月),dividend_rate_12m,%,估值指标,,是
31280,市盈率PE(LYR),pe_lyr,,估值指标,,是
31281,市盈率PE(TTM),pe_ttm,,估值指标,TTM基准日,是
31282,市盈率分位数(TTM),pe_quantile_ttm,,估值指标,起始交易日期、截止交易日期,
31283,市销率PS(LYR),ps_lyr,,估值指标,,是
31284,市销率PS(TTM),ps_ttm,,估值指标,TTM基准日,是
31285,市销率分位数(TTM),ps_quantile_ttm,,估值指标,起始交易日期、截止交易日期,
31288,区间最高PE(TTM),high_pe_ttm_int,,估值指标,起始交易日期、截止交易日期、TTM基准日,
31289,区间最低PE(TTM),low_pe_ttm_int,,估值指标,起始交易日期、截止交易日期、TTM基准日,
31290,区间最高PS(TTM),high_ps_ttm_int,,估值指标,起始交易日期、截止交易日期、TTM基准日,
31291,区间最低PS(TTM),low_ps_ttm_int,,估值指标,起始交易日期、截止交易日期、TTM基准日,
32525,市盈率PE,pe_multiple_markets,,估值指标,财务数据匹配规则,是
32527,加权市盈率(PE、TTM),pe_wgt_ttm,,估值指标,TTM基准日,是
33052,加权市盈率(PE),pg_wgt,,估值指标,年度,是
33115,市现率PCF(TTM)分位数,pcf_ttm_quantile,,估值指标,起始交易日期、截止交易日期,
33396,市现率PCF(经营现金流),pcf_operating_cf,,估值指标,财政年度、报告期类型,是
33397,市现率PCF(现金净流量),pcf_ncf,,估值指标,财政年度、报告期类型,是
33398,历史PEG值,his_peg,,估值指标,财政年度、增长率（G值）匹配方法,是
33565,区间平均PE(LYR),interval_average_pe_lyr,,估值指标,起始交易日期、截止交易日期,
33601,"股息率(TTM,包含特别分红)",dividend_yield_ttm,%,估值指标,,是
33602,股息率(TTM),dividend_yield_ttm_ex_sd,%,估值指标,,是
31130,市净率(PB),pb,,估值指标 / 不可回测估值,财务数据匹配规则,是
31286,市盈率(PE),pe,,估值指标 / 不可回测估值,财务数据匹配规则,是
31287,市销率(PS),ps,,估值指标 / 不可回测估值,财务数据匹配规则,是
31114,总市值,market_value,元,估值指标 / 企业价值,货币币种,是
31115,总市值（总股本算）,mv_by_total_shares,元,估值指标 / 企业价值,货币币种,是
31116,流通市值,current_mv,元,估值指标 / 企业价值,货币币种,是
31117,企业价值（含货币资金）（EV1）,ev1,元,估值指标 / 企业价值,货币币种,是
31118,企业价值（剔除货币资金）（EV2）,ev2,元,估值指标 / 企业价值,货币币种,是
31119,企业倍数（EV2/EBITDA）,ev2_to_ebitda,,估值指标 / 企业价值,,是
32419,企业倍数(EV1/EBITDA),ev1_to_ebitda,,估值指标 / 企业价值,,是
32793,总市值(面向证券),mv_sec_oriented,,估值指标 / 企业价值,货币币种,是
32794,股权价值,rights_value,,估值指标 / 企业价值,货币币种,是
33852,EV/Sales,ev_to_sales_ratio,,估值指标 / 企业价值,,是
30993,经营活动产生的现金流量净额(TTM),ncf_of_oa_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
30996,现金及现金等价物净增加额(TTM),net_increase_in_cce_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31081,营业总收入(TTM),total_operating_revenue_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31083,营业收入(TTM),operating_revenue_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31097,归属母公司股东的净利润(TTM),np_atsopc_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31276,每股收益(TTM),eps_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31277,每股营业收入(TTM),oips_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31278,每股经营活动产生的现金流量净额(TTM),oa_cf_net_amt_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31279,每股现金流量净额(TTM),net_cf_ps_ttm,元,估值指标 / 估值财务指标,货币币种、TTM基准日,是
31131,预测PB,fore_pb,,估值指标 / 预测估值,年度,是
31292,预测PE,fore_pe,,估值指标 / 预测估值,年度,是
31293,"预测市盈率(PE,未来12个月)",fore_pe_in_12m,,估值指标 / 预测估值,,是
31294,"预测市盈率(PE,最新预测)",fore_pe_latest,,估值指标 / 预测估值,年度,
31295,预测PEG,fore_peg,,估值指标 / 预测估值,年度,是
32792,预测PS,fore_ps,,估值指标 / 预测估值,年度,是
32768,事项类型,event_type,,供股及公开招股,年度,
32769,每股配股比例,allot_ps_ratio,%,供股及公开招股,年度,
32770,配股价格,allot_price,元,供股及公开招股,年度,
32771,实际配股数量,actual_allot_num,,供股及公开招股,年度,
32772,招股章程公告日,offering_prospectus_ad,,供股及公开招股,年度,
32773,发售结果公告日,distribution_result_ad,,供股及公开招股,年度,
32774,发售股份派送日期,dstrbt_date_of_shares,,供股及公开招股,年度,
32775,新增股份上市日期,add_share_listing_date,,供股及公开招股,年度,
33108,方案说明,offering_plan_explain,,供股及公开招股,年度,
33109,最新公告日期,offering_latest_ad,,供股及公开招股,年度,
33110,除净日,offering_exdate,,供股及公开招股,年度,
33111,截止过户日期起始日,offering_transfer_deadline_sd,,供股及公开招股,年度,
33112,截止过户日期截止日,offering_transfer_deadline_ed,,供股及公开招股,年度,
33113,货币种类,offering_currency_ctgry,,供股及公开招股,年度,
32766,回购数量,repur_amt_new,,公司回购,起始交易日期、截止交易日期,
32767,回购金额,repur_num_new,,公司回购,起始交易日期、截止交易日期,
32064,区间每股股利,dividend_ps_int,元,分红指标,起始交易日期、截止交易日期、日期判断基准,
32065,区间每股分红送转,dividend_increase_ps_int,元,分红指标,起始交易日期、截止交易日期、日期判断基准,
32776,每股派息比例,dividend_pers_ratio,%,分红指标,财政年度、是否特别分红、报告期类型,
32777,每股红股比例,bonus_shares_ps_ratio,股,分红指标,财政年度、是否特别分红、报告期类型,
32778,每股实物证券派送比例,share_of_physical_sec_ps_ratio,股/份,分红指标,财政年度、是否特别分红、报告期类型,
32779,股利类型,dividend_type,,分红指标,财政年度、是否特别分红、报告期类型,
32780,派息日期,dividend_date,,分红指标,财政年度、是否特别分红、报告期类型,
32781,红股派送日期,bonus_share_delivery_date,,分红指标,财政年度、是否特别分红、报告期类型,
32782,红股上市日期,bonus_share_listing_date,,分红指标,财政年度、是否特别分红、报告期类型,
32783,实物证券派送日期,physical_sec_delivery_date,,分红指标,财政年度、是否特别分红、报告期类型,
32784,实物证券上市日期,physical_sec_listing_date,,分红指标,财政年度、是否特别分红、报告期类型,
32785,是否可以股代息,is_share_for_interest,,分红指标,财政年度、是否特别分红、报告期类型,
32786,代息价,scrip_dividend_price,元,分红指标,财政年度、是否特别分红、报告期类型,
32787,代息价说明,scrip_dividend_price_explain,,分红指标,财政年度、是否特别分红、报告期类型,
32788,最低持股数,low_held_num,股,分红指标,财政年度、是否特别分红、报告期类型,
32789,选择截止日期,choice_ed,,分红指标,财政年度、是否特别分红、报告期类型,
32790,股利收益率,devidend_yield,%,分红指标,财政年度、是否特别分红、报告期类型,
32791,现金分红比例,cash_dividend_ratio,%,分红指标,财政年度、是否特别分红、报告期类型,
33097,方案说明,dividend_plan_explain,,分红指标,财政年度、是否特别分红、报告期类型,
33098,最新公告日期,dividend_latest_ad,,分红指标,财政年度、是否特别分红、报告期类型,
33099,除净日,dividend_exdate,,分红指标,财政年度、是否特别分红、报告期类型,
33100,截止过户日期起始日,dividend_transfer_deadline_sd,,分红指标,财政年度、是否特别分红、报告期类型,
33101,截止过户日期截止日,dividend_transfer_deadline_ed,,分红指标,财政年度、是否特别分红、报告期类型,
33102,货币种类,dividend_currency_ctgry,,分红指标,财政年度、是否特别分红、报告期类型,
33103,现金股利支付率,cash_dividend_payout_ratio,%,分红指标,财政年度、是否特别分红、报表类型,是
33104,年度累计分红总额,new_accum_total_divd_year,,分红指标,财政年度、是否特别分红、货币币种,
33577,每股股利(税前，包含特别分红),dividend_per_share_before_tax,,分红指标,币种,是
33578,每股股利(税前),divi_per_share_btax_exspecial,元,分红指标,币种,是
33579,区间每股股利(税前),interval_divi_per_share_btax,,分红指标,起始交易日期、截止交易日期、币种、日期判断基准,
33580,年度现金分红次数,number_of_annual_cash_dividend,次,分红指标,年度,
33581,区间现金分红总额,interval_total_cash_dividend,元,分红指标,起始交易日期、截止交易日期、币种,
33582,年度累计分红总额(已宣告，包含特别分红),annual_cum_dividend,元,分红指标,年度、币种,
33583,年度累计分红总额(已宣告),annual_cum_divi_exspecial,元,分红指标,年度、币种,
33584,年度现金分红比例(已宣告，包含特别分红),annual_cash_divi_ratio_declare,,分红指标,年度,
33585,年度现金分红比例(已宣告),annual_cashd_ratio_decla_exspe,,分红指标,年度,
33586,现金分红总额,total_cash_dividend,元,分红指标,币种,是
33587,除权日,ex_right_date,,分红指标,,
33588,派息日,dividend_payout_day,,分红指标,,
33589,现金分红首次披露日,cash_divi_first_disclosure,,分红指标,,
32802,每股合并拆细比例,merge_and_split_ps_ratio,%,合并拆细,年度,
32803,换领股票起始日,stock_redemp_sd,,合并拆细,年度,
32804,换领股票截止日,stock_redemp_ed,,合并拆细,年度,
32805,股份变更生效日期,share_chg_valid_date,,合并拆细,年度,
33105,方案说明,merge_and_split_plan_explain,,合并拆细,年度,
33106,最新公告日期,merge_and_split_latest_ad,,合并拆细,年度,
33107,除净日,merge_and_split_exdate,,合并拆细,年度,
30021,公司中文名称,corp_cn_name,,基本资料 / 公司资料,,
30022,公司英文名称,corp_name_en,,基本资料 / 公司资料,,
30023,成立日期,established_date,,基本资料 / 公司资料,,
30024,注册资本,reg_capital,元,基本资料 / 公司资料,,是
30025,法人代表,legal_representative,,基本资料 / 公司资料,,
30026,会计年结日,accounting_date,,基本资料 / 公司资料,,
30027,省份,province,,基本资料 / 公司资料,,
30028,地市,city,,基本资料 / 公司资料,,
30029,办公地址,office_address,,基本资料 / 公司资料,,
30030,注册地址,reg_address,,基本资料 / 公司资料,,
30031,注册地所在国家或地区,reg_nation,,基本资料 / 公司资料,,
30032,员工总数,staff_num,,基本资料 / 公司资料,,是
30033,经营范围,operating_scope,,基本资料 / 公司资料,,
30034,公司简介,corp_profile,,基本资料 / 公司资料,,
30035,公司网站,corp_website,,基本资料 / 公司资料,,
30036,公司电话,corp_tel,,基本资料 / 公司资料,,
30037,公司传真,corp_fax,,基本资料 / 公司资料,,
30039,公司电子邮件地址,corp_email,,基本资料 / 公司资料,,
30040,公司曾用名,corp_pre_name,,基本资料 / 公司资料,,
30041,审计机构,audit_office,,基本资料 / 公司资料,,
30047,所属恒生行业代码,hs_industry_code,,基本资料 / 公司资料,行业级别,
30048,所属恒生行业名称,hs_industry,,基本资料 / 公司资料,行业级别,
30049,所属申万行业代码,sw_industry_code,,基本资料 / 公司资料,行业级别,
30050,所属申万行业名称,sw_industry,,基本资料 / 公司资料,行业级别,
30051,所属申万行业指数代码,sw_industry_index_code,,基本资料 / 公司资料,行业级别,
30052,所属中信行业代码,citi_industry_code,,基本资料 / 公司资料,行业级别,
30053,所属中信行业名称,citi_industry,,基本资料 / 公司资料,行业级别,
30054,所属中信行业指数代码,citi_industry_index_code,,基本资料 / 公司资料,行业级别,
30055,所属同花顺行业代码,ths_industry_code,,基本资料 / 公司资料,行业级别,
30056,所属同花顺行业名称,ths_industry,,基本资料 / 公司资料,行业级别,
31704,企业地址,corp_address,,基本资料 / 公司资料,,
32203,所属国家或地区代码,national_district_code,,基本资料 / 公司资料,,
32204,CUSIP码,cusip_code,,基本资料 / 公司资料,,
32213,所属ICB行业,icb_industy,,基本资料 / 公司资料,,
32216,公司简称,corp_short_name,,基本资料 / 公司资料,,
32217,CIK编码,cik,,基本资料 / 公司资料,,
32550,所属SIC行业,sic_industry_code,,基本资料 / 公司资料,行业级别,
32551,邮政编码,postcode,,基本资料 / 公司资料,,
32552,董事会成员(现任),bod_members_current,,基本资料 / 公司资料,,
32553,高管成员(现任),executives_current,,基本资料 / 公司资料,,
32806,核数师,auditor,,基本资料 / 公司资料,,
32807,主营产品名称,mo_product_name,,基本资料 / 公司资料,,
32808,法律顾问,legal_counsel,,基本资料 / 公司资料,,
32809,实际控制人,actual_controller,,基本资料 / 公司资料,,
32810,实际控制人类型,actual_controller_type,,基本资料 / 公司资料,,
33086,地区,district,,基本资料 / 公司资料,,
33876,企业性质,coporate_nature,,基本资料 / 公司资料,,
34067,主营业务,main_business,,基本资料 / 公司资料,,
30042,董事长,chairman,,基本资料 / 管理层资料,,
30043,总经理,ceo,,基本资料 / 管理层资料,,
30044,董事会秘书,secretary,,基本资料 / 管理层资料,,
30058,财务总监,cfo,,基本资料 / 管理层资料,,
30059,公司独立董事,independent_director,,基本资料 / 管理层资料,,
30060,公司董事,director,,基本资料 / 管理层资料,,
30061,公司监事,supervisor,,基本资料 / 管理层资料,,
30063,董事长薪酬,chairman_salary,万元,基本资料 / 管理层资料,年度,
30064,总经理薪酬,ceo_salary,万元,基本资料 / 管理层资料,年度,
30065,董事会秘书薪酬,secretary_salary,万元,基本资料 / 管理层资料,年度,
30066,财务总监薪酬,cfo_salary,万元,基本资料 / 管理层资料,年度,
30067,金额前三的董事薪酬合计,total_top3_directors_salary,万元,基本资料 / 管理层资料,年度,
30068,金额前三的高管薪酬合计,total_top3_sm_salary,万元,基本资料 / 管理层资料,年度,
30069,管理层年度薪酬总额,sm_annual_total_salary,万元,基本资料 / 管理层资料,年度,
32682,高管年度报酬总额,sm_annual_total_salary,元,基本资料 / 薪酬统计,年度,
32814,独立董事薪酬,independent_director_salary,,基本资料 / 薪酬统计,年度,
32815,监事会主席薪酬,csrc_chairman_salary,,基本资料 / 薪酬统计,年度、是否在职,
30001,股票简称,stock_short_name,,基本资料 / 证券资料,,
30002,股票代码,stock_code,,基本资料 / 证券资料,,
30003,ISIN代码,isin_code,,基本资料 / 证券资料,,
30004,同花顺代码,thscode,,基本资料 / 证券资料,,
30007,上市日期,ipo_date,,基本资料 / 证券资料,,
30008,上市地点,listed_mkt,,基本资料 / 证券资料,,
30009,上市板,mkt,,基本资料 / 证券资料,,
30010,交易币种,trade_currency,,基本资料 / 证券资料,,
30011,每股面值,value_ps,,基本资料 / 证券资料,,
30012,每手股数,shares_per_hand,股,基本资料 / 证券资料,,是
30013,摘牌日期,delist_date,,基本资料 / 证券资料,,
30014,交易所中文名称,listed_exchange_cn,,基本资料 / 证券资料,,
30015,交易所英文简称,listed_exchange_en,,基本资料 / 证券资料,,
30016,证券曾用名,sec_name_used_before,,基本资料 / 证券资料,,
30017,证券类型,security_type,,基本资料 / 证券资料,,
30018,是否沪港通买入标的,shhk_uderlying,,基本资料 / 证券资料,,
30019,是否深港通买入标的,szhk_uderlying,,基本资料 / 证券资料,,
30020,是否并行代码,parallel_code,,基本资料 / 证券资料,,
30045,所属GICS行业代码,gics_industry_code,,基本资料 / 证券资料,行业分类,
30046,所属GICS行业名称,gics_industry,,基本资料 / 证券资料,行业分类,
32214,是否属于重要指数成分（富时100指数）,is_important_index_constituent,,基本资料 / 证券资料,,
32215,所属概念,the_concept,,基本资料 / 证券资料,,
32524,上市状态,listed_status,,基本资料 / 证券资料,,
32543,是否属于重要指数成分(标普500、纳斯达克100、道琼斯工业),is_important_index_constituent_u,,基本资料 / 证券资料,所属指数,
32811,同公司A股简称,corp_ashare_short_name,,基本资料 / 证券资料,,
32812,同公司A股代码,corp_ashare_code,,基本资料 / 证券资料,,
32813,是否港股通标的(沪港双向),is_shhk_underlying,,基本资料 / 证券资料,,
33087,是否港股通标的(深港双向),is_szhk_underlying,,基本资料 / 证券资料,,
33400,是否属于重要指数成分(A股),is_important_index_constituent_a,,基本资料 / 证券资料,所属指数,
33564,英文简称,en_short_name,,基本资料 / 证券资料,,
33568,是否属于重要指数成分,is_important_index_constituent_g,,基本资料 / 证券资料,所属指数,
33828,是否VIE架构,is_vie,,基本资料 / 证券资料,,
33829,所属指数权重,index_weight,%,基本资料 / 证券资料,所属指数,是
33862,同公司美股简称,us_ticker,,基本资料 / 证券资料,,
33863,同公司美股代码,us_stock_code,,基本资料 / 证券资料,,
33872,FIGI码,figi,,基本资料 / 证券资料,,
33873,GIIN码,giin,,基本资料 / 证券资料,,
34066,是否属于重要指数成分,is_const_of_major_indices,,基本资料 / 证券资料,所属指数,
30262,连涨天数,up_days,天,技术形态 / 走势特征,,是
30263,连跌天数,down_days,天,技术形态 / 走势特征,,是
30264,创历史新高,his_high,,技术形态 / 走势特征,近N天内、复权方式,
30265,创历史新低,his_low,,技术形态 / 走势特征,近N天内、复权方式,
30266,创阶段新高,phase_high,,技术形态 / 走势特征,近N天内、创N天以来新高、复权方式,
30267,创阶段新低,phase_low,,技术形态 / 走势特征,近N天内、创N天以来新高、复权方式,
30268,向上有效突破均线,up_valid_break,,技术形态 / 走势特征,均线、有效突破确认天数、复权方式,
30269,向下有效突破均线,down_valid_break,,技术形态 / 走势特征,均线、有效突破确认天数、复权方式,
30270,均线多空头排列看涨看跌,long_or_short_by_avg_line,,技术形态 / 走势特征,均线1、均线2、均线3、均线4、看涨看跌、复权方式,
33830,近期创历史新高成交量,trade_volume_hit_high_recently,,技术形态 / 走势特征,近N天内,
33831,近期创历史新高成交额,turnover_hit_high_recently,,技术形态 / 走势特征,近N天内,
30528,BBIBOLL多空布林线,bbiboll_g,,技术指标 / 压力支撑指标,周期、带宽、BBIBOLL指标选项、复权方式、计算周期,是
30529,BOLL布林带,boll_g,,技术指标 / 压力支撑指标,周期、带宽、BOLL指标选项、复权方式、计算周期,是
30530,CDP逆势操作,cdp_g,,技术指标 / 压力支撑指标,CDP指标选项、复权方式、计算周期,是
30531,SAR抛物转向,sar_g,,技术指标 / 压力支撑指标,周期、步长、极值、复权方式、计算周期,是
30532,ENV指标,env_g,,技术指标 / 压力支撑指标,周期、ENV指标选项、复权方式、计算周期,是
30533,MIKE麦克指标,mike_g,,技术指标 / 压力支撑指标,周期、MIKE指标选项、复权方式、计算周期,是
30282,BIAS乖离率,bias_g,,技术指标 / 反趋向指标,周期、复权方式、计算周期,是
30283,B3612三减六日乖离,b3612_g,,技术指标 / 反趋向指标,返回指标、复权方式、计算周期,是
30284,CCI顺势指标,cci_g,,技术指标 / 反趋向指标,周期、复权方式、计算周期,是
30285,DPO区间震荡线,dpo_g,,技术指标 / 反趋向指标,周期1、周期2、DPO指标选项、复权方式、计算周期,是
30286,KDJ随机指标,kdj_g,,技术指标 / 反趋向指标,周期、周期1、周期2、KDJ指标选项、复权方式、计算周期,是
30287,ROC变动速率,roc_g,,技术指标 / 反趋向指标,间隔周期、周期、ROC指标选项、复权方式、计算周期,是
30289,SI摆动指标,si_g,,技术指标 / 反趋向指标,复权方式、计算周期,是
30290,SLOWKD慢速KD,slowkd_g,,技术指标 / 反趋向指标,周期、周期1、KDJ指标选项、复权方式、计算周期,是
30291,SRDM动向速度比率,srdm_g,,技术指标 / 反趋向指标,周期、SLOWKD指标选项、复权方式、计算周期,是
30292,VROC量变动速率,vroc_g,,技术指标 / 反趋向指标,周期、计算周期,是
30293,VRSI量相对强弱,vrsi_g,,技术指标 / 反趋向指标,周期、计算周期,是
30294,WR威廉指标,wr_g,,技术指标 / 反趋向指标,周期、复权方式、计算周期,是
32542,RSI相对强弱指标,rsi_relative_strong_weak,,技术指标 / 反趋向指标,周期、复权方式、计算周期,是
30534,大盘同步指标,dptb_g,,技术指标 / 强弱指标,周期、大盘指数选项、复权方式、计算周期,是
30535,阶段强势指标,jdqs_g,,技术指标 / 强弱指标,周期、大盘指数选项、复权方式、计算周期,是
30537,阶段弱势指标,jdrs_g,,技术指标 / 强弱指标,周期、大盘指数选项、复权方式、计算周期,是
30538,筑底指标,zdzb_g,,技术指标 / 强弱指标,周期1、周期2、周期3、ZDZB指标选项、复权方式、计算周期,是
30295,VMACD量指数平滑异同平均,vmacd_g,,技术指标 / 成交量指标,短期周期、长期周期、周期、VMACD指标选项、计算周期,是
30296,VMA量简单移动平均,vma_g,,技术指标 / 成交量指标,周期、计算周期,是
30297,VOSC成交量震荡,vosc_g,,技术指标 / 成交量指标,短期周期、长期周期、计算周期,是
30298,VSTD成交量标准差,vstd_g,,技术指标 / 成交量指标,周期、计算周期,是
30299,量比,vol_ratio_g,,技术指标 / 成交量指标,周期、计算周期,是
30539,MI动量指标,mi_g,,技术指标 / 摆动指标,周期、MI指标选项、复权方式、计算周期,是
30540,RC变化率指数,rc_g,,技术指标 / 摆动指标,周期、复权方式、计算周期,是
30541,SRMIMI修正指标,srmimi_g,,技术指标 / 摆动指标,周期、复权方式、计算周期,是
30542,ATR真实波幅,atr_g,,技术指标 / 波动指标,周期、ATR指标选项、复权方式、计算周期,是
30543,CVLT佳庆离散指标,cvlt_g,,技术指标 / 波动指标,周期、复权方式、计算周期,是
30544,MASS梅丝线,mass_g,,技术指标 / 波动指标,周期1、周期2、复权方式、计算周期,是
30545,STD标准差,std_g,,技术指标 / 波动指标,周期、复权方式、计算周期,是
30546,VHF纵横指标,vhf_g,,技术指标 / 波动指标,周期、复权方式、计算周期,是
30300,ARBR人气意愿指标,arbp_g,,技术指标 / 能量指标,周期、ARBR指标选项、复权方式、计算周期,是
30305,CR能量指标,cr_g,,技术指标 / 能量指标,周期、复权方式、计算周期,是
30306,PSY心理指标,psy_g,,技术指标 / 能量指标,周期1、周期2、PSY指标选项、复权方式、计算周期,是
30307,VR成交量比率,vr_g,,技术指标 / 能量指标,周期、计算周期,是
30308,WAD威廉聚散指标,wad_g,,技术指标 / 能量指标,周期、WAD指标选项、复权方式、计算周期,是
30527,ADTM动态买卖气指标,adtm_g,,技术指标 / 超买超卖指标,周期、周期1、ADTM指标选项、复权方式、计算周期,是
30272,BBI多空指数,bbi_g,,技术指标 / 趋向指标,周期1、周期2、周期3、周期4、复权方式、计算周期,是
30273,DMA平均线差,dma_g,,技术指标 / 趋向指标,短期周期、长期周期、周期、DMA指标选项、复权方式、计算周期,是
30275,EXPMA指数平均数,expma_g,,技术指标 / 趋向指标,周期、复权方式、计算周期,是
30276,MACD指数平滑移动平均,macd_g,,技术指标 / 趋向指标,长期周期、短期周期、周期、MCAD指标选项、复权方式、计算周期,是
30277,MA简单移动平均,ma_g,,技术指标 / 趋向指标,周期、复权方式、计算周期,是
30278,MTM动力指标,mtm_g,,技术指标 / 趋向指标,间隔周期、周期、MTM指标选项、复权方式、计算周期,是
30279,PRICEOSC价格振荡指标,proceosc_g,,技术指标 / 趋向指标,长期周期、短期周期、复权方式、计算周期,是
30309,MFI资金流向指标,mfi_g,,技术指标 / 量价指标,周期、复权方式、计算周期,是
30310,OBV能量潮,obv_g,,技术指标 / 量价指标,OBV指标选项、复权方式、计算周期,是
30312,PVT量价趋势指标,pvt_g,,技术指标 / 量价指标,复权方式、计算周期,是
30313,WVAD威廉变异离散量,wvad_g,,技术指标 / 量价指标,周期1、周期2、WVAD指标选项、复权方式、计算周期,是
33756,经营利润(GAAP),ths_operating_profit_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33757,经营利润(Non-GAAP),ths_operating_profit_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33758,收入(GAAP),ths_revenue_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33759,收入(Non-GAAP),ths_revenue_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33760,营业利润(GAAP),ths_operating_income_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33761,营业利润(Non-GAAP),ths_operating_income_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33762,经营利润率(GAAP),ths_operating_margin_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33763,经营利润率(Non-GAAP),ths_operating_margin_non_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33764,净利润(GAAP),ths_net_profit_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33765,净利润(Non-GAAP),ths_net_profit_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33766,净利润率(GAAP),ths_net_profit_margin_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33767,净利润率(Non-GAAP),ths_net_profit_margin_non_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33768,归属于母公司股东的净利润(GAAP),ths_net_profit_attrito_pc_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33769,归属于母公司股东的净利润(Non-GAAP),ths_net_profit_attrito_pc_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33770,EBITA(GAAP),ths_ebita_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33771,EBITA(Non-GAAP),ths_ebita_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33772,EBITDA(GAAP),ths_ebitda_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33773,EBITDA(Non-GAAP),ths_ebitda_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33774,EBITDA利润率(GAAP),ths_ebitda_margin_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33775,EBITDA利润率(Non-GAAP),ths_ebitda_margin_non_gaap,%,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33776,基本每股收益(GAAP),ths_eps_basic_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33777,基本每股收益(Non-GAAP),ths_eps_basic_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33778,摊薄每股收益(GAAP),ths_eps_diluted_hk_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
33779,摊薄每股收益(Non-GAAP),ths_eps_diluted_hk_non_gaap,元,报表附注 / GAAP及Non-GAAP,报表类型、货币币种,是
