002187,33.92,商贸零售
002251,78.35,商贸零售
002277,82.12,商贸零售
002305,32.95,商贸零售
002315,61.47,商贸零售
002344,46.25,商贸零售
002356,38.03,商贸零售
002416,119.09,商贸零售
002419,49.53,商贸零售
002561,26.57,商贸零售
002640,48.62,商贸零售
002697,48.79,商贸零售
002803,81.21,商贸零售
002818,33.41,商贸零售
003010,50.88,商贸零售
300022,36.13,商贸零售
300209,218.16,商贸零售
300464,28.55,商贸零售
300518,64.18,商贸零售
300592,52.3,商贸零售
300622,31.19,商贸零售
300755,52.7,商贸零售
300792,57.66,商贸零售
300947,19.84,商贸零售
301001,11.34,商贸零售
301078,89.32,商贸零售
301110,34.73,商贸零售
301381,36.44,商贸零售
301558,13.78,商贸零售
600058,126.16,商贸零售
600113,115.86,商贸零售
600128,19.89,商贸零售
600162,114.4,商贸零售
600185,87.46,商贸零售
600239,19.91,商贸零售
600278,54.04,商贸零售
600280,30.35,商贸零售
600287,19.7,商贸零售
600365,10.13,商贸零售
600539,29.95,商贸零售
600605,64.26,商贸零售
600628,37.26,商贸零售
600655,164.93,商贸零售
600693,70.12,商贸零售
600694,51.67,商贸零售
600697,15.37,商贸零售
600710,129.24,商贸零售
600712,25.42,商贸零售
600725,38.21,商贸零售
600729,36.49,商贸零售
600738,28.37,商贸零售
600743,54.19,商贸零售
600778,15.25,商贸零售
600785,32.57,商贸零售
600790,51.01,商贸零售
600814,46.31,商贸零售
600824,35.73,商贸零售
600827,124.51,商贸零售
600828,62.68,商贸零售
600838,29.46,商贸零售
600857,38.94,商贸零售
600858,23.39,商贸零售
600859,107.1,商贸零售
600865,32.02,商贸零售
600981,51.13,商贸零售
601010,26.06,商贸零售
601086,45.35,商贸零售
601116,56.41,商贸零售
601366,32.06,商贸零售
601828,80.56,商贸零售
601933,269.54,商贸零售
603101,29.96,商贸零售
603214,17.25,商贸零售
603613,141.44,商贸零售
603682,34.78,商贸零售
603708,55.73,商贸零售
605136,29.59,商贸零售
605188,61.44,商贸零售
000561,57.68,国防军工
000576,29.28,国防军工
000697,68.84,国防军工
000738,236.21,国防军工
002023,99.87,国防军工
002111,44.18,国防军工
002265,185.12,国防军工
002297,189.76,国防军工
002389,175.09,国防军工
002651,42.47,国防军工
002829,25.49,国防军工
002933,31.14,国防军工
002985,92.53,国防军工
003009,88.63,国防军工
300008,105.92,国防军工
300034,133.47,国防军工
300065,139.47,国防军工
300424,39.79,国防军工
300527,67.41,国防军工
300581,61.61,国防军工
300589,28.32,国防军工
300600,28.57,国防军工
300696,81.97,国防军工
300699,227.53,国防军工
300719,21.5,国防军工
300722,60.33,国防军工
300775,118.29,国防军工
300777,115.1,国防军工
300810,29.66,国防军工
300875,25.69,国防军工
300900,85.28,国防军工
300922,21.43,国防军工
300965,23.68,国防军工
301357,77.06,国防军工
301586,17.75,国防军工
301696,32.51,国防军工
600038,171.11,国防军工
600184,169.98,国防军工
600316,189.39,国防军工
600391,105.25,国防军工
600435,170.59,国防军工
600685,211.77,国防军工
600764,127.63,国防军工
600765,206.64,国防军工
600862,248.24,国防军工
600967,190.09,国防军工
601606,207.13,国防军工
601890,80.97,国防军工
603261,40.3,国防军工
605123,115.55,国防军工
688066,26.21,国防军工
688070,33.65,国防军工
688231,105.46,国防军工
688237,48.21,国防军工
688239,107.71,国防军工
688281,182.63,国防军工
688282,51.83,国防军工
688297,288.63,国防军工
688510,62.17,国防军工
688523,203.07,国防军工
688543,97.19,国防军工
688563,57.79,国防军工
688586,89.98,国防军工
688685,78.82,国防军工
688708,72.86,国防军工
688818,83.96,国防军工
920006,7.52,国防军工
920642,10.96,国防军工
000420,102.01,基础化工
000422,152.12,基础化工
000510,157.72,基础化工
000525,44.8,基础化工
000545,25.82,基础化工
000553,124.09,基础化工
000565,25.67,基础化工
000635,23.11,基础化工
000677,14.0,基础化工
000683,207.88,基础化工
000691,42.57,基础化工
000707,24.67,基础化工
000731,28.87,基础化工
000782,41.19,基础化工
000818,97.48,基础化工
000822,37.33,基础化工
000830,247.16,基础化工
000833,112.79,基础化工
000859,100.79,基础化工
000881,57.48,基础化工
000902,140.45,基础化工
000912,52.21,基础化工
000920,63.33,基础化工
000936,48.64,基础化工
000949,117.11,基础化工
000973,143.18,基础化工
000990,103.42,基础化工
001207,45.8,基础化工
001217,28.91,基础化工
001218,28.71,基础化工
001231,9.66,基础化工
001255,20.33,基础化工
001296,16.35,基础化工
001325,7.26,基础化工
001333,24.82,基础化工
001335,11.06,基础化工
001358,12.18,基础化工
001359,76.91,基础化工
001369,28.41,基础化工
001378,15.85,基础化工
002037,30.97,基础化工
002054,27.07,基础化工
002068,109.0,基础化工
002092,99.93,基础化工
002096,112.76,基础化工
002108,74.98,基础化工
002109,31.14,基础化工
002136,28.95,基础化工
002145,191.09,基础化工
002165,49.55,基础化工
002166,47.49,基础化工
002170,88.55,基础化工
002206,57.6,基础化工
002211,16.39,基础化工
002224,27.01,基础化工
002226,120.26,基础化工
002246,104.81,基础化工
002250,122.43,基础化工
002254,171.58,基础化工
002258,106.53,基础化工
002263,74.01,基础化工
002274,45.86,基础化工
002312,193.66,基础化工
002319,21.18,基础化工
002324,98.12,基础化工
002326,205.92,基础化工
002360,16.18,基础化工
002361,111.48,基础化工
002381,16.66,基础化工
002386,80.04,基础化工
002391,23.44,基础化工
002395,32.69,基础化工
002427,45.88,基础化工
002430,280.28,基础化工
002440,109.97,基础化工
002442,26.46,基础化工
002453,30.1,基础化工
002455,50.82,基础化工
002469,36.48,基础化工
002470,67.03,基础化工
002496,22.44,基础化工
002497,235.33,基础化工
002522,72.49,基础化工
002538,49.9,基础化工
002539,109.09,基础化工
002545,201.85,基础化工
002562,37.1,基础化工
